App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,Body,Translated Subject,Translated Body,Sentiment,Device,Language,OS Version,Reply URL,Topics,Custom Topics,Tags
Reflectly - Journal & AI Diary,iOS,1241229134,7863279968,USA,4.3.0,5,2021-09-30,ThisDudeInAHoodie,Great app,Makes you feel better when down still use when happy it records everything and lets you enjoy life!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2537427707/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7863255084,USA,4.3.0,5,2021-09-30,Non-Pan-cake Teddy,LOVE ITTTTT!!!,"I loveeeee it!!!! It’s helps me get through my days and the motivation is so helpful. Most of the time I have bad days and no one can understand how bad they really are, Reflectly let’s me tell my feelings without any doubts. It’s an app but it understands me more then my friends. Thank you developers and everyone who helped to make this!!!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2537427719/reply,"[""Frequency""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7862971637,USA,4.3.0,5,2021-09-30,ranmarumybeloved,I love it,I love it,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2537427728/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7863249499,Canada,4.3.0,4,2021-09-30,Shagun<3,..,i mean it’s okay but tbh it really helps me and it feels like someone is talking to me and asking me things so yeah I give it a 4/5,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2537427903/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7862520247,United Kingdom,4.3.0,5,2021-09-30,Eloise♎️,Wow,Great,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2537428200/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7858257943,USA,4.3.0,5,2021-09-29,Drae!💞,Best self care app!,The reason I love this app so much is because I downloaded yesterday night Tuesday September 29 and I feel more confident in myself and last night I just relaxed and forgot about everything. Yesterday was a blast and hopefully this beautiful morning and day will be amazing!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140306/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7858220944,USA,4.3.0,5,2021-09-29,Jsghfk of XS is,Reflectly,Best app ever so motivateing.... Absolute just love ❤,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140373/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7857960571,USA,4.3.0,5,2021-09-29,skskksks and i oop-,This helped a lot,This app is so adorable and sweet it also feels like someone is talking to me when I do my mood check in’s I just live this app so much,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140458/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7856428383,USA,4.3.0,5,2021-09-29,ClearSigh,This app is wonderful!,"I love this app, I have been using it for a few days and it has kept me motivated and happy. I’m so glad I installed it, have a nice day/night!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140567/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7859012858,United Kingdom,4.3.0,4,2021-09-29,Ge01giaNotFound,Amazing,I have given reflectly a 4 star rating because it helps me through my stress a lot and all but i think there should be more features!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2535984717/reply,"[""Feature Requests"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7859203902,Ireland,4.3.0,5,2021-09-29,pootaatoo,Very good,Really helps to just go and check in with your feelings every so often.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2535991142/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7854652534,USA,4.3.0,5,2021-09-28,d456802826628101,Mm,Mmm,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538259/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7853798335,USA,4.3.0,5,2021-09-28,bbjjmmnnllee,Amazing,Helps stress,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538286/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852957669,USA,4.2.0,5,2021-09-28,PrincessT42,Love the simplicity.  Less is more!,💯,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538315/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852706774,USA,4.3.0,5,2021-09-28,gg pepper,Free,A lot to do for free unlike other mindfulness and diary apps,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538351/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852647812,USA,4.3.0,5,2021-09-28,Corey Iverson,I love it,It’s really good for everyday,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538368/reply,"[""Frequency"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852357783,USA,4.3.0,5,2021-09-28,AnOnyMouS AhAha,❤️,I love this app. Life is hard and i often forget on how i really am doing. Doing daily check-ins brings me peace and evaluation to my day. Even if it is sucky.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538412/reply,"[""Frequency"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7854719660,United Kingdom,4.3.0,5,2021-09-28,"Anya,",Wonderful! Great for anxiety or mental health issues :),"This is probably the one app of it’s kind that actually unlocks the main functions for free. There’s this app called “headspace” which doesn’t even have the most basic functions unlocked. Everything costs premium. But with reflectedly you can do exactly what it promises, document your day and mood. After 5 mood check-ins you unlock stats where you can see all your mood comparisons and it tells you the common cause of your bad moods. Even though yes you can pay for extra quotes and some other features the base app is still amazing and as a free user I definitely recommend it.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532539868/reply,"[""Bugs"", ""Feature Requests"", ""Pricing"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7854795397,Russia,4.3.0,2,2021-09-28,Eve_Shi,Not worth the money,"Not really reliable statistics, quotes in push-notifications are the same frequently.
For me — not the value I seek even for a discounted price.",,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532540173/reply,"[""Frequency"", ""Dissatisfied users"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7855932949,USA,4.3.0,5,2021-09-28,rosiethedog<3,YES,Saw a ad and decideded to download so far so good! didn’t expect something this good!! in love! 😙💕,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140619/reply,"[""Advertising"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7855430087,USA,4.2.0,5,2021-09-28,kawaiikupkakeface,really helped me,helped my mental health,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140652/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7855021605,USA,4.2.0,5,2021-09-28,razinah mohomed,amazing app,i use it everyday and i would totally recommend it 🤍,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534140679/reply,"[""Frequency"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7855583103,United Kingdom,4.3.0,4,2021-09-28,Picture 🖼️,My rating,I think this app was such a good idea for people that just need to let there emotions out,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2534141950/reply,"[""Feature Requests"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7849860157,USA,4.3.0,5,2021-09-27,Arsey_<3,It’s really amazing!,"This app is really awsome lol. It cares alot more than my own family does, and it’s not a real person , kinda makes me sad and happy at same time! 10/10 recommend!!!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529632997/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7849547025,USA,4.3.0,5,2021-09-27,ayla1815,awesome app!,love this app. it’s so cute!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633018/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7849208329,USA,4.2.0,5,2021-09-27,JayCorgiLover06,Great app,This has rly helped me with anxiety and it’s pretty fun and nice!!! Definitely recommend,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633027/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848948934,USA,4.3.0,5,2021-09-27,detergent greenbriergreenbrier,Amazing!,Great app!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633042/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7849424431,Mexico,4.2.0,5,2021-09-27,manuel agarra mi chile,Súper,Reflectly me a ayudado mucho para desahogarme con los problemas que tengo descárguenla!!,,,positive,,Spanish,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529637811/reply,"[""Bugs"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852246897,USA,4.3.0,5,2021-09-27,FunkItUpGIRL,Amazing,I use Reflectly as a diary kind of. This makes me feel secure knowing my family won’t find it. Reflectly is really great and I don’t even pay! It really helps me get through my day.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538434/reply,"[""Satisfied users"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7851515351,USA,4.2.0,5,2021-09-27,dahir alli,I love Reflectly,I love Reflectly it’s so inspire and keeps me going all day so I thank you for this,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538448/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7852092546,Australia,4.3.0,4,2021-09-27,Johnny Baka,Amazing App!,It really is an amazing app and I don’t mind not having the growth bundle and all the fancy stuff. I do recommend downloading it as it has helped me feel better about myself. I can figure out what makes me happy and upset. Anyways it really is an awesome app haha. Please download?,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532538736/reply,"[""Satisfied users"", ""Update""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7851847660,Germany,4.3.0,5,2021-09-27,blubibibo,👍🏼👍🏼👍🏼👍🏼👍🏼,perfect app to remember and realise,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532539475/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7851518535,Germany,4.3.0,5,2021-09-27,xJaanaax3,So cute!,The app is very useful and the design is so cute!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2532539503/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848947880,United Kingdom,4.3.0,5,2021-09-27,Ryan__Leo,Perfect,Just good innit.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2561528101/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7847597653,USA,4.2.0,5,2021-09-26,toomanymemes83,Amazing,"Reflecty is definitely amazing! Even though you have to buy premium, I got up to a 90% discount. It has everything you need, and helps keep me motivated throughout my day. The photos cheer me up, and I like that there is a feature where can you can add your own feelings and hobbies. There are no ads that I have seen (even without premium) and it's more functional than anything I've seen in a while.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527470928/reply,"[""Advertising"", ""Camera & Photos"", ""Pricing"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7847560793,USA,4.3.0,5,2021-09-26,Zero two🌸,Super helpful for me💖,It really helps me handle my feelings and anxiety ✨,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527470982/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7847528690,USA,4.3.0,4,2021-09-26,JessiTho5959,Awesome App,It’s a great way to get my thoughts down and not to ponder on them reluctantly. I wrote it down and let it go.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527470992/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7845952338,USA,4.3.0,4,2021-09-26,djdjdnchidm,"Great, but one improvement","I really love reflectly for a few reasons. I love the mood tracker and journaling, I think it helps you record how your feeling with lots of details. Though one thing made me start avoiding the app. Sometimes I feel multiple emotions and some of those emotions can be absolutely different even if i am feeling them in the same moment. I’m sure lots of people can also relate to that. So I think it would be great if reflectly came out with an update where you could record multiple feelings in one mood report. 
Thanks you for your time.",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527471007/reply,"[""Feature Requests"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7845920900,USA,4.3.0,5,2021-09-26,isabella29,New to app,Seems easy to use. The process helps to relax me and help me get my thoughts in order at the end of the day.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527471029/reply,"[""Complexity"", ""Design & UX"", ""Satisfied users"", ""Customer Support"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7847425026,United Kingdom,4.3.0,1,2021-09-26,ᑕᗝﬡﬡᓰᙓ,Well you have to pay,I just don’t know why in every single app you have to PAY but like No,,,negative,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527471481/reply,"[""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848610776,USA,4.3.0,5,2021-09-26,JinxedG777,Good,Good,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633066/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848309817,USA,4.2.0,4,2021-09-26,KJo_KJo,Easy,Good,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633090/reply,"[""Complexity""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848872557,United Kingdom,4.3.0,5,2021-09-26,d3mi lou1s3,Amazing,I feel like this will help me a lot and make me feel better about my emotions,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633511/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848832111,United Kingdom,4.3.0,5,2021-09-26,kiwi_h00ks1212,Awesome app ☀️,This app was soo good and reflective you have an amazing experience even without paying it even gives you a daily task with I find fun and entertaining I just downloaded this app and not an add in sight yet,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633521/reply,"[""Frequency"", ""Payment"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7848504379,United Kingdom,4.3.0,5,2021-09-26,R.O.A.D .R.A.C.E.,Great,As a person who has social anxiety and panic attacks it’s rlly good to open up :),,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2529633542/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7843500504,USA,4.3.0,5,2021-09-25,AtHeNaNuMbEr1,Reflectly,"OMG THIS APP IS so good every morning I wake up at 6-7 and I read a quote and set my goals for today and start My. Challenge this app makes you want to go out and
Do something it gives you that feeling in you're stomach it makes mornings easier even if I don’t have my morning coffees",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293796/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7842367474,USA,4.2.0,5,2021-09-25,isavellasmom325,Great app,I love Reflectly it’s so convenient and I love the jot your thoughts part it’s so convenient to just say what u feel u instead of writing it,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293818/reply,"[""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7842242039,USA,4.2.0,5,2021-09-25,SleepySock,Very nice :),:),,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293829/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7842157522,USA,4.3.0,5,2021-09-25,cat girl meaw,Great app,This app helps for people who hide their emotions and help them express them,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293840/reply,"[""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7842001683,USA,4.3.0,5,2021-09-25,jadedlost,This game is great do you need to get it,Help me with my sadness and feeling of death inside🥳🥳,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293850/reply,"[""Gaming"", ""Satisfied users"", ""Customer Support""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7842676336,Australia,4.3.0,5,2021-09-25,sage-rosie,This is the best app!,"This app has made me relaxed, and I love doing a mood-check ever night and morning. It’s amazing and has really made me feel good with all the quotes, they are so meaningful. I definitely recommend this app, it’s amazing!!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293928/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7843396530,United Kingdom,4.3.0,5,2021-09-25,Rebecca flowers 3388,Love it,Amazing app so positive!!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525294146/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7843193550,United Kingdom,4.2.0,5,2021-09-25,babybee987654321,Amazing except,This app is amazing!!! I love it’s nice to reflect on my day every evening. It has lots of free features like motivational quotes and many more things like a new question to reflect on yourself each day. It’s better than any other apps like it that I have downloaded!! I definitely recommend this app! GO ONNNN STOP READING REVIEWS AND PRESS GET!!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525294152/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7844319068,USA,4.3.0,5,2021-09-25,Micheal Jackson❤️,5 ⭐️’s!!,"This is a wonderful app! I have always had trouble with getting into the habit of writing in a journal every morning, so I decided to try out a few different journaling apps . . . And this one’s a keeper! I love waking up and logging into my private account on Reflectly to spill everything I’m feeling and what’s happened in the past 24hrs. Sometimes I feel like I’m actually talking to someone 😅🤦‍♀️. I also enjoy logging on and seeing my past writings. Great app, thank you!",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527471051/reply,"[""Privacy"", ""Satisfied users"", ""Security & Accounts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7844108359,USA,4.3.0,5,2021-09-25,baylor austin,totally amazing,this app has really helped me express my emotions and has really helped me achieve goals and be happier in general. im off my anti depressents now and i highly accredit it to this app and it really helps me reflect on how ive been feelings and helps my mood so much. my relationship is so much better and my life is getting back on track because of it. highly reccomend to anyone,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2527471061/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7840118664,USA,4.3.0,5,2021-09-24,TrustedGio,Amazing app!,"I get to show my feelings in this app, and actually put stuff about my week",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231269/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7839977644,USA,4.3.0,5,2021-09-24,camdog<333,AHHHH I LOVE THIS APP,"i’m just a teenager but i get stressed out a lot and unfortunately i put it out on others, but once i got Reflectly it was easy to let all my emotions out into this app without hurting or feeling like a burden to any one. <3",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231283/reply,"[""Complexity"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7839814253,USA,4.3.0,5,2021-09-24,Rainbow Ralphing Cat,Very good,This app has nice visuals and it is amazing for an online journal. I love how it has tons of different inspiring quotes that you can read for free. THIS APP IS AMAZING!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231290/reply,"[""Connectivity"", ""Satisfied users"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7838576206,USA,4.3.0,5,2021-09-24,no4445,PLEASE get this app!! 🧡,"I’m gonna be real, I typically HATE apps like this because unless you pay for the subscription, you can’t do anything! This app is so amazing though, because you can make it an aesthetic color, journal every day, and get quotes even if you don’t buy the subscription! The people who made this app are doing seriously good work! I did end up buying the subscription, because I really wanted to support the good people of Reflectly!! 🧡 The bottom line is, my mental health has been 5 times better since getting this app, and I have and will recommend it to anyone and everyone! 😊🧡",,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231297/reply,"[""Feature Requests"", ""Frequency"", ""Pricing"", ""Satisfied users"", ""Customer Support"", ""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7838569319,USA,4.3.0,4,2021-09-24,pls make roblox better🥺,This app is really good I love it so much,This app is really good because it helps you write what you want to read instead of having to worry about writing in a journal or a diary but also I feel like it would be even better if he could give you advice on what you write because I really need advice right now because I have a problem with my friends,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231303/reply,"[""Bugs"", ""Feature Requests"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7838385772,Canada,4.2.0,5,2021-09-24,May May;),Love this app,This is a great app especially for someone like me who doesn’t have anyone to check in on me. 😌,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231367/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7839392351,United Arab Emirates,4.3.0,5,2021-09-24,Ayooty,I love it,"I love this up it makes me feel like some is taking care of me and I feel loved by this app, all the quotes is just so amazing and I love it",,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523241647/reply,"[""Use cases""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7841353711,USA,4.3.0,5,2021-09-24,funnehaditte,love this app sm,FIRST OFF I LOVE THIS APP SO MUCH IT HEPS ME ALOT😈,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525293860/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7840805149,Germany,4.2.0,5,2021-09-24,evihecki,Super!,Ich finde die App toll,,,positive,,German,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525294078/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7841239811,United Kingdom,4.3.0,4,2021-09-24,dried deer,Review,It really helped me and helped with sadness though I did have some problems with email but finally got it working,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2525294157/reply,"[""Notifications & Alerts""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7838959677,Denmark,4.2.0,5,2021-09-24,selmamy,Great motivation,I am so happy i found this app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2561530419/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7837042280,USA,4.2.0,4,2021-09-23,Pinnaple_Icecream,Amazing,This app is everything it said it would be the only problem is that the better subscription is $99.9 I bit much other then the price it met all of my expectations.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2521509996/reply,"[""Bugs"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7835513376,USA,4.3.0,4,2021-09-23,terrina02m,<3,Just got it but liking it so far.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2521510043/reply,[],[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7835038871,USA,4.3.0,5,2021-09-23,yourgirljam,Love it,I love this app so much! I feel as if I can express my feelings way better. All these positive quotes are so nice and they make me feel so much better. Whenever I have a bad day this app just helps me feel better. I honestly can’t describe how grateful I am that this app exists.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2521510068/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7836703581,Australia,4.2.0,5,2021-09-23,BOI STFU,:)),i love this app although sometimes i get a bit confused :-),,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2521510418/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7838125191,USA,4.3.0,5,2021-09-23,lauren 😜😊,Great app,I’ve had this app for about a year now! It’s great and I highly recommend it to anyone who wants a diary app.,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2523231313/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7831687259,USA,4.2.0,5,2021-09-22,jfuehnenshifn,Hey,I rated this 5 star because I love this app it gave me my quotas for the day I enjoyed having this as an app,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2520138075/reply,"[""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7831490723,USA,4.2.0,3,2021-09-22,crazy display girl,It was decent,OK so I like the game it’s very saying it’s a very good thing to really let your truth out but why does everything have to cost money in this g*****n world why do we let piece of paper control our world,,,neutral,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2520138121/reply,"[""Gaming"", ""Pricing""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7832159098,Canada,4.2.0,5,2021-09-22,Oceanne080126,cute so far,It’s a cute app so far!,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2520138384/reply,"[""Design & UX"", ""Satisfied users""]",[],[]
Reflectly - Journal & AI Diary,iOS,1241229134,7831860255,Canada,4.2.0,5,2021-09-22,Casper55🔫💰💣,Decent,Seems good,,,positive,,English,,https://app.appbot.co/apps/1526549-reflectly-journal-ai-diary/reviews/2520138420/reply,[],[],[]
